,Titulo,Data,Cluster,Ano
2353,farmacéutica dona 300.000 dosis hidroxicloroquina iess,2020-05-06,2,2020
2354,"cadáveres descompuestos guayaquil , hospital ...",2020-05-06,2,2020
2355,economía política tiempos covid ecuador,2020-05-06,2,2020
2356,ecuador registra ingreso capitales privados usd ...,2020-05-06,2,2020
2357,las dudas cifra fallecidos covid-19 impactan ecuador,2020-05-06,1,2020
2358,las notarías ecuador restablecerán atención público ...,2020-05-06,2,2020
2359,"dos utileros fisioterapeuta emelec , primeros casos ...",2020-05-06,2,2020
2360,fotos cuerpos playa 'muertos covid ...,2020-05-06,2,2020
2361,"6 mayo : gobierno reajusta cifras y , do días 'bajan ...",2020-05-06,2,2020
2362,coronavirus argentina : crece modalidad `` sin contacto '' pago tarjeta crédito,2020-05-07,1,2020
2363,"las llama alpaca podrían tener anticuerpos covid-19 , según estudio científico",2020-05-07,1,2020
2364,el coronavirus 'invade ' flamengo,2020-05-07,1,2020
2365,"fuerte denuncia enfermera nueva york : “ están asesinando pacientes coronavirus , nadie importa minorías ”",2020-05-07,1,2020
2366,coronavirus argentina : cuáles medicamentos usados país tratar enfermos,2020-05-07,1,2020
2367,coronavirus argentina : cuarentena generó boom apps servicios,2020-05-07,1,2020
2368,coronavirus argentina : 5 aplicaciones solidarias ayudar sufren cuarentena,2020-05-07,1,2020
2369,enfrentando covid-19 : ¿qué podemos aprender corea sur lucha coronavirus ?,2020-05-07,1,2020
2370,barrick extendió 10 años vida útil veladero ...,2020-05-07,2,2020
2371,la “ agenda alberto ” argentina — celag,2020-05-07,2,2020
2372,los precios alimentos salud subido ...,2020-05-07,2,2020
2373,el covid-19 agudiza crisis ecuador,2020-05-07,1,2020
2374,where body ? missing remains mean peace grieving family ecuador,2020-05-07,2,2020
2375,seis agencias correos ecuador retomaron ...,2020-05-07,2,2020
2376,más 50 trabajadores salud contagiados la ...,2020-05-07,2,2020
2377,polémica italia liberación mafioso debido ...,2020-05-07,2,2020
2378,trudeau expone política covid-19 estilo trump,2020-05-07,1,2020
2379,la “ agenda alberto ” argentina — celag,2020-05-07,2,2020
2380,luxury retailer neiman marcus file bankruptcy amid ...,2020-05-07,2,2020
2381,el banco mundial aprueba $ 506 millones favor ecuador,2020-05-07,2,2020
2382,coronavirus : argentina frente mundo extender ...,2020-05-08,1,2020
2383,"coronavirus argentina : `` si hacíamos hizo suecia 13.900 muertos '' , lanzó alberto",2020-05-08,1,2020
2384,coronavirus suecia noruega : casos eligió alberto destacar estrategia argentina,2020-05-08,1,2020
2385,la comparación alberto suecia hablar éxito ...,2020-05-08,2,2020
2386,en tiempo récord : científicos argentinos desarrollaron ...,2020-05-08,2,2020
2387,¿la argentina tomó medidas aislamiento menos ...,2020-05-08,2,2020
2388,falta tabaco : ¿por cigarrillos argentina ?,2020-05-08,2,2020
2389,coronavirus argentina : cómo plan sergio berni trasladar 900 presos comisarías,2020-05-08,1,2020
2390,atp : cómo saber si pago salario gobierno,2020-05-08,2,2020
2391,clave fiscal afip : cómo recuperarla necesita,2020-05-08,2,2020
2392,cinthya viteri : 'hay medio millón persona virus ...,2020-05-08,2,2020
2393,la ue ee.uu . prevén ayuda ecuador,2020-05-08,2,2020
2394,antonio valencia dona salario jugadores ...,2020-05-08,2,2020
2395,el fc barcelona retomó entrenamientos complejo,2020-05-08,2,2020
2396,ecuador reanuda producción exportación petróleo,2020-05-08,2,2020
2397,salitre vuelca calles incidente comerciantes ...,2020-05-08,2,2020
2398,enner valencia dona 300 kit alimentos familias ...,2020-05-08,2,2020
2399,¿la argentina tomó medidas aislamiento menos ...,2020-05-08,2,2020
2400,"empresas mercado bursátil , tiempos covid",2020-05-08,2,2020
2401,"en abril 17 162 muertes ecuador , 60 % dieron guayas",2020-05-08,2,2020
2402,coronavirus : confirmaron siete muertes últimas 24 horas 300 fallecidos covid-19 arg,2020-05-09,1,2020
2403,¡grande ! diego maradona donó camiseta firmada recolectar alimentos barrio humilde argentina,2020-05-09,2,2020
2404,coronavirus : toda medidas estatales ayuda ...,2020-05-09,1,2020
2405,cuarentena argentina : ¿en casos pueden menores 12 años salir calle ?,2020-05-09,2,2020
2406,coronavirus africa : polémica cabra papaya dieron positivo covid-19,2020-05-09,1,2020
2407,coronavirus méxico : 55 % pacientes sido ...,2020-05-09,1,2020
2408,coronavirus argentina : hizo asado `` take away '' festejó cumpleaños amigo,2020-05-09,1,2020
2409,social economic impact covid-19 policy options ...,2020-05-09,1,2020
2410,facturas edenor edesur : números atención cliente cómo reclamar,2020-05-09,2,2020
2411,‘ it same ’ – teatro colón lower curtain coronavirus,2020-05-09,1,2020
2412,venezolanos varados ecuador colombia inician ...,2020-05-09,2,2020
2413,"meset , así tradujo pandemia lengua shuar",2020-05-09,2,2020
2414,fotos esplendor ecuador hechas seguidores el ...,2020-05-09,2,2020
2415,la vida después covid-19,2020-05-09,1,2020
2416,el campamento el aromo listo recibir pacientes ...,2020-05-09,2,2020
2417,tres regiones hacen trueque alimentos,2020-05-09,2,2020
2418,municipio salitre levantó sellos clausura locale ...,2020-05-09,2,2020
2419,¿las cortes provinciales corte nacional justicia ...,2020-05-09,2,2020
2420,coronavirus ecuador hoy 9 mayo : reportan 1.717 decesos covid-19 país,2020-05-09,1,2020
2421,"¿qué pasará becarios , ahora suprime ifth ...",2020-05-09,2,2020
2422,coronavirus argentina : 519 casos barrio populares,2020-05-10,1,2020
2423,reportan 519 casos covid-19 barrio buenos aires argentina,2020-05-10,1,2020
2424,coronavirus argentina : autorizadas 600 fábricas comenzar producir país,2020-05-10,1,2020
2425,protocolo recomendaciones uso responsable ...,2020-05-10,2,2020
2426,coronavirus méxico : inpi publica guía atender ...,2020-05-10,1,2020
2427,coronavirus : ¿que síndrome cabaña ?,2020-05-10,1,2020
2428,"argentina suma impuestos , solo seis provincias recaudan 70 %",2020-05-10,2,2020
2429,qué derechos pasajeros pudieron usar ...,2020-05-10,2,2020
2430,agrimensores trabajo después virus covid-19,2020-05-10,1,2020
2431,cuarentena buenos aires : ¿qué diferencias amba caba ?,2020-05-10,2,2020
2432,avianca acogió ley bancarrota ee.uu .,2020-05-10,2,2020
2433,bono protección familiar ecuador : puntos pago dónde cobrar,2020-05-10,2,2020
2434,dos cantones morona santiago anunciaron pasarán ...,2020-05-10,2,2020
2435,ecuador listo pandemia,2020-05-10,2,2020
2436,música rosa madres primera línea combate ...,2020-05-10,2,2020
2437,cotocollao la magdalena registran aglomeraciones pese ...,2020-05-10,2,2020
2438,seis consejos ahorrar compras supermercado,2020-05-10,2,2020
2439,covid-19 : ecuador president take 50 % pay cut,2020-05-10,1,2020
2440,federación comunas santa elena lamenta pérdida ...,2020-05-10,2,2020
2441,coronavirus ecuador : 29.559 casos confirmados,2020-05-10,1,2020
2442,coronavirus argentina : contagiaron 23 presos ...,2020-05-11,1,2020
2443,coronavirus argentina : lionel messi donó medio millón euro fundación garrahan,2020-05-11,1,2020
2444,lionel messi hizo importante donación fundación garrahan apoyar lucha coronavirus,2020-05-11,1,2020
2445,lionel messi hizo importante donación lucha coronavirus,2020-05-11,1,2020
2446,"coronavirus argentina : `` era morirme '' , dice mujer tratada posadas hidroxicloroquina",2020-05-11,1,2020
2447,el gobierno sueco contestó alberto fernández : “ pasará tiempo saber modelo funciona mejor '',2020-05-11,2,2020
2448,identificaron anticoagulante podría frenar entrada covid-19 células,2020-05-11,1,2020
2449,"coronavirus argentina : rubro rubro , cómo preparan comerciantes ciudad reabrir",2020-05-11,1,2020
2450,"coronavirus argentina . dos semanas casos , ¿cuál ...",2020-05-11,1,2020
2451,coronavirus argentina : san lorenzo sede testeos vecinos 1-11-14,2020-05-11,1,2020
2452,cientos estudiantes protestan ecuador recorte ...,2020-05-11,2,2020
2453,renuncia directora gestión riesgos ecuador tras investigación supuesto sobreprecio kit alimentos,2020-05-11,2,2020
2454,coronavirus ecuador : alexandra ocles deja secretaría ...,2020-05-11,1,2020
2455,26 laboratorios autorizados hacer pruebas covid-19 ...,2020-05-11,1,2020
2456,las ciudades deben garantizar comida ...,2020-05-11,2,2020
2457,contraloría ecuatoriana revela sobreprecios insumos médicos,2020-05-11,2,2020
2458,lionel messi dona usd 540.305 hospitales argentinos,2020-05-11,2,2020
2459,el carmen continuará semáforo rojo 25 mayo,2020-05-11,2,2020
2460,maersk toma medidas aumentar disponibilidad ...,2020-05-11,2,2020
2461,rosas ecuatorianas podrían ingresar aranceles estados ...,2020-05-11,2,2020
2462,¿cómo contuvo argentina propagación coronavirus ?,2020-05-12,1,2020
2463,coronavirus argentina : córdoba cerraron clínica pusieron personal aislamiento,2020-05-12,1,2020
2464,coronavirus argentina : confirman primer caso hospital borda,2020-05-12,1,2020
2465,salidas dni cuarentena argentina : días puede salir provincias aplica,2020-05-12,2,2020
2466,cepal : luego coronavirus pobreza llegará 35 % ...,2020-05-12,1,2020
2467,carnicería entrega domicilio : “ parrilla ” argentina reinventa tiempos coronavirus | fotos,2020-05-12,1,2020
2468,la provincia lanza chat whatsapp consultar ...,2020-05-12,2,2020
2469,argentina reacted early and kept the coronavirus largely ...,2020-05-12,1,2020
2470,los otc estrategia covid-19,2020-05-12,1,2020
2471,zamagni : `` es paradoja acreedores quieran default mejora económica argentina '',2020-05-12,2,2020
2472,francia registra 348 muertes 24 horas coronavirus ; ...,2020-05-12,1,2020
2473,gobierno evalúa reactivación aeropuertos 1 junio,2020-05-12,2,2020
2474,cantante bryan adams disculpa publicación ...,2020-05-12,2,2020
2475,stiven plaza regresa real valladolid tras permanecer ...,2020-05-12,2,2020
2476,bid apoyará sostenibilidad micro pequeñas ...,2020-05-12,2,2020
2477,en parroquia san pablo portoviejo aumentaron ...,2020-05-12,2,2020
2478,avianca : cómo crisis coronavirus llevó acogerse ley bancarrota `` aerolínea bandera '' colombia antigua américa latina,2020-05-12,1,2020
2479,"el consumo energía eléctrica disminuyó 14 % abril , ...",2020-05-12,2,2020
2480,"patricia , enfermera hospital carlos andrade marín , cuenta ...",2020-05-12,2,2020
2481,fmi aprueba fondos 11 países latinoamérica caribe,2020-05-12,2,2020
2482,"“ separadas ” , telenovela argentina canceló grabaciones volvió aire culpa coronavirus",2020-05-13,1,2020
2483,argentina frente covid-19 : cuarentena día después,2020-05-13,1,2020
2484,coronavirus argentina : uba postergó clases presenciales cumplirá año lectivo forma virtual,2020-05-13,1,2020
2485,coronavirus argentina : vuelven peajes autopista buenos aires-la plata autovía 2,2020-05-13,1,2020
2486,ricky martin hizo catarsis encierro covid-19 : `` nuestras acciones catastróficas '',2020-05-13,1,2020
2487,"coronavirus argentina : vuelve quiniela ciudad , seguirán cerrados hipódromo casino",2020-05-13,1,2020
2488,coronavirus argentina : cómo protocolo realizar mudanzas ciudad,2020-05-13,1,2020
2489,un argentino trinchera coronavirus : `` no vamos poder salvar enfermos '',2020-05-13,1,2020
2490,compras coronavirus,2020-05-13,1,2020
2491,"brasil : artesanías barbijos , cómo sobreviven coronavirus indígenas amazonas",2020-05-13,1,2020
2492,"¿los servicios hospital iess quito sur , atiende solo ...",2020-05-13,2,2020
2493,"la puce descarta eficacia agua mar , dióxido ...",2020-05-13,2,2020
2494,ganaderos plan contingencia iniciar ...,2020-05-13,2,2020
2495,biess analiza medidas facilitar acceso quirografarios ...,2020-05-13,2,2020
2496,el sector minero prevé generar menos usd 500 millones ...,2020-05-13,2,2020
2497,"esta foto tomada ecuador , sino tras estampida ...",2020-05-13,2,2020
2498,embajada nicaragua ecuador presente conferencia ...,2020-05-13,2,2020
2499,¿qué piensan afiliados beneficiarios seguro ...,2020-05-13,2,2020
2500,así apoya gm lucha covid-19 colombia ...,2020-05-13,1,2020
2501,crisis coronavirus : la venta auto desplomó 80 ...,2020-05-13,1,2020
2502,coronavirus : temor genus situación pandemia brasil países vecinos,2020-05-14,1,2020
2503,hospitales modulares escalables covid-19 ...,2020-05-14,1,2020
2504,la oms advirtió coronavirus podría quedarse siempre,2020-05-14,1,2020
2505,`` nos contagiamos dengue mientras ...,2020-05-14,2,2020
2506,marisol san román : `` me encontré primera vez vida discriminación acoso '' ( 4/6 ),2020-05-14,2,2020
2507,dólar blue : sube cotización argentina,2020-05-14,2,2020
2508,"coronavirus argentina : alberto crescenti , arquero sufría goles pandemia ataja toda",2020-05-14,1,2020
2509,coronavirus argentina : reactivan construcción autopista conectará 12 municipios gba,2020-05-14,1,2020
2510,coronavirus argentina : frenan habilitación agencias lotería quinielas provincia buenos,2020-05-14,1,2020
2511,el doctor rubén mühlberger aseguraba tener cura coronavirus,2020-05-14,1,2020
2512,la economía coronavirus : negocios ganadores sorpresivos perdedores pandemia,2020-05-14,1,2020
2513,"+++coronavirus , minuto minuto : gente ecuador sigue muriendo calle+++",2020-05-14,1,2020
2514,la antártida blinda logra mantenerse libre coronavirus,2020-05-14,1,2020
2515,"algunos quiteños desploman calle mueren , ¿es ...",2020-05-14,2,2020
2516,mensajes evitar contagios covid-19 ...,2020-05-14,1,2020
2517,tres cantones esmeraldas restringen venta bebidas ...,2020-05-14,2,2020
2518,suscríbete línea credibilidad el comercio,2020-05-14,2,2020
2519,claves uso bandeja desinfección calzado ...,2020-05-14,2,2020
2520,el ecuatoriano carlos gruezo listo volver jugar ...,2020-05-14,2,2020
2521,10 proyectos desarrolló yunda primer año gestión,2020-05-14,2,2020
2522,"coronavirus argentina : asesora clave presidente , fase crítica cuarentena",2020-05-15,1,2020
2523,"en villa 31 buenos aires , “ o morís coronavirus ...",2020-05-15,1,2020
2524,síndrome kawasaki : relación coronavirus,2020-05-15,1,2020
2525,argentina `` gran expectativa '' ensayo plasma ...,2020-05-15,2,2020
2526,coronavirus argentina : polémica receta médica extranjera matrícula gba,2020-05-15,1,2020
2527,el covid-19 relaciones consumo,2020-05-15,1,2020
2528,"bono anses ife : fecha cobro cronograma pagos dni hoy , 15 mayo",2020-05-15,2,2020
2529,el video viral detrás escena primera sesión virtual ...,2020-05-15,2,2020
2530,"coronavirus could last year , say japanese economist ...",2020-05-15,1,2020
2531,barrio toba : estigmatización covid-19 suma ...,2020-05-15,1,2020
2532,usd 500 millones llegan banco mundial enfrentar ...,2020-05-15,2,2020
2533,una plaga corrupción consume fondos 'kits alimentos covid-19 ',2020-05-15,1,2020
2534,municipio quito inauguró hospital temporal ...,2020-05-15,2,2020
2535,¿venderá ecuador partes amazonas china ?,2020-05-15,2,2020
2536,siete dudas segunda fase pagos bono ...,2020-05-15,2,2020
2537,"datos coronavirus chile , peru , bolivia , honduras , ecuador , cuba venezuela : casos muertes",2020-05-15,1,2020
2538,arriba nubes mundo sigue imperturbable,2020-05-15,2,2020
2539,57 ruta transporte urbano comienzan reactivarse ...,2020-05-15,2,2020
2540,el bid invest concede crédito usd 40 millones ...,2020-05-15,2,2020
2541,"emelec , primer club protocolo volver ...",2020-05-15,2,2020
2542,el gobierno argentino presentó test rápido detectar ...,2020-05-16,2,2020
2543,coronavirus argentina : plaza parques repletos chico salieron pasear después casi do me,2020-05-16,1,2020
2544,cardiólogos alertan miedo covid-19 bajado 60 % atención pacientes infartados,2020-05-16,1,2020
2545,coronavirus : niños salen calles primera vez do me argentina | fotos,2020-05-16,1,2020
2546,bolivia confirmó brote coronavirus cárcel ...,2020-05-16,1,2020
2547,cárceles covid-19 argentina.sobre “ excarcelaciones masivas ”,2020-05-16,1,2020
