,Titulo,Ano,Cluster
1030,lámpara germicida argentina actúa ...,2020,0
1031,rse tiempos covid-19 : rol empresas cerca comunidad,2020,0
1032,coronavirus argentina : odontólogos afirman `` inviable '' atender alto costo kit,2020,0
1033,"alarmed covid patient ' blood thickened , new york ...",2020,0
1034,japan cut 100000 tulip keep coronavirus distance,2020,1
1035,coronavirus argentina : dio positivo penitenciario cárcel devoto seis agentes,2020,0
1036,coronavirus argentina : uca estima pobreza llegó 45 % pandemia,2020,0
1037,"coronavirus argentina : confirman , menos , siete casos covid-19 hospital paroissien matanza",2020,0
1038,"coronavirus argentina : validación títulos médicos cubanos , mira",2020,0
1039,toman primera foto coronavirus circula argentina,2020,0
1040,coronavirus : mitad adolescentes país ...,2020,1
1041,walter montillo perdió padre abuelo coronavirus evalúa dejar fútbol,2020,1
1042,ginés gonzález garcía : « no cerca vuelva fútbol »,2020,0
1043,regreso fútbol argentina : cuáles propuestas barajan permitir entrenamientos,2020,0
1044,terrorífica cifra onu : podrían morir hambre 300.000 persona día,2020,0
1045,coronavirus argentina : ginés gonzález garcía admitió temor falta médicos enfermeros,2020,0
1046,coronavirus argentina . ¿cómo vuelta clases ?,2020,0
1047,coronavirus argentina : nombraron `` covid '' bebé nacido santa fe,2020,0
1048,coronavirus argentina : murió pacientes geriátrico belgrano,2020,0
1049,motín cárcel argentina tras registrarse caso ...,2020,0
1050,coronavirus argentina : 200 persona esperan constitución test rápido,2020,0
1051,coronavirus argentina : “ e buen momento chico hagan caminata saludable ”,2020,0
1052,coronavirus argentina : terapia intensiva cerrada parcialmente quejas do enfermeras covid-19,2020,0
1053,exaltación cruz : murió único caso positivo ...,2020,0
1054,coronavirus . air new zealand anunció deja volar argentina,2020,0
1055,"nació ciro covid , primer bebé nombre virus argentina",2020,0
1056,coronavirus argentina : contagiaron do enfermeros terapia intensiva hospital durand,2020,0
1057,¿el mercosur rompe argentina negociaciones ...,2020,0
1058,coronavirus argentina : así conferencia alberto fernández,2020,0
1059,iglesia argentina : alternativas hacinamiento ...,2020,0
1060,"sulfurozador , aparato usó poderosa élite argentina “ los higienistas ” peste bubónica",2020,0
1061,coronavirus argentina : radio quedó pilas nunca enteraron pandemia,2020,0
1062,evidencia nicotina protege coronavirus,2020,1
1063,ancianos coronavirus muestran síntomas inusuales,2020,1
1064,día después : cómo cambiará coronavirus narco méxico,2020,1
1065,"presentan cuidar , nueva versión app coronavirus argentina",2020,0
1066,coronavirus argentina : salió madrid vuelo 100 argentinos repatriados,2020,0
1067,"tras violento motín , autoridades confirmaron do presos contagiados coronavirus penal devoto",2020,1
1068,"coronavirus argentina : julio , mejores restaurantes mundo , convertido carnicería",2020,0
1069,"asado argentino , víctima coronavirus",2020,1
1070,coronavirus argentina : ¿se puede correr hacer deporte ...,2020,0
1071,coronavirus argentina : cómo calcular 500 metro casa,2020,0
1072,cuatro `` remedios '' empresa frente insolvencia derivada coronavirus,2020,1
1073,coronavirus argentina : padre pasearon ...,2020,0
1074,coronavirus argentina : cuarentena `` a rajatablas '' pueblo playa nadie pisa arena,2020,0
1075,"cuidar , nueva versión app coronavirus argentina : permite hacer autoexamen síntomas tramitar certificado único circulación",2020,0
1076,coronavirus argentina : terminó motín cárcel mendoza promesa abrir mesa,2020,0
1077,coronavirus argentina : redujo mitad contaminación grandes ciudades cuarentena,2020,0
1078,coronavirus argentina : allanan geriátrico villa devoto posible caso covid-19,2020,0
1079,coronavirus argentina : prohíben ingreso salta micros larga distancia tras nuevo caso,2020,0
1080,política fiscal respuesta coronavirus : argentina ...,2020,0
1081,gobierno pactó uia cgt baja salarial 25 % trabajadores suspendidos,2020,0
1082,"edgardo codesal , árbitro dirigió final italia '90 , denunció desean muerte coronavirus",2020,1
1083,xuxa habló santiago moro pandemia coronavirus brasil,2020,1
1084,"argentina , me confinada pandemia tormenta ...",2020,0
1085,coronavirus argentina : 200 fallecidos 4127 casos total,2020,0
1086,coronavirus : alberto fernández avaló prisión domiciliaria presos comunes generó polémica,2020,1
1087,prisión domiciliaria : ¿qué dijo alberto fernández presos comunes ?,2020,0
1088,coronavirus argentina : gobierno estableció protocolo transporte público aumento,2020,0
1089,coronavirus argentina : 14 agentes psa aeropuerto ezeiza dieron positivo,2020,0
1090,coronavirus argentina : advierten app cuidar permite gobierno geolocalizar gente,2020,0
1091,confirmaron 11 nuevos casos coronavirus villa 31 : suman 13 positivos preocupación expansión contagios,2020,1
1092,coronavirus : ¿qué significa recuperarse ; puede persona ...,2020,1
1093,argentina méxico : ¿dónde respeta cuarentena coronavirus ?,2020,0
1094,"coronavirus argentina : tres médicos instituto roffo , infectados capacitación",2020,0
1095,coronavirus argentina : cinco muertos geriátrico belgrano clausurado,2020,0
1096,"coronavirus argentina : doble efecto , sobrepoblación cárceles federales",2020,0
1097,"covid-19 dengue , junto : temida “ sindemia ” preocupa médicos",2020,0
1098,fin coronavirus : monitoreo predictivo muestra cuándo terminaría pandemia cada país,2020,1
1099,"15 causa , salió cárcel coronavirus día arrestaron robo",2020,1
1100,aseguran paulo dybala volvió dar positivo coronavirus,2020,1
1101,coronavirus argentina : piden convertir micros escolares transporte actividades,2020,0
1102,coronavirus argentina : justicia benefició prisión domiciliaria do represores,2020,0
1103,tabacaleras cuarentena : ¿hay riesgo acaben cigarrillos ?,2020,0
1104,cuarentena coronavirus : publican novela inconclusa ana frank,2020,1
1105,preocupación avance coronavirus villa porteñas : confirmaron 124 casos,2020,1
1106,coronavirus poder judicial : medidas tomaron ...,2020,1
1107,avance coronavirus brasil empieza preocupar vecinos,2020,1
1108,detuvieron delincuente recientemente liberado excusa coronavirus : volvió golpear familia,2020,1
1109,covid-19 : agro tecnología menos afectadas ...,2020,0
1110,"merkel , ¿la principal aliada argentina ?",2020,0
1111,polémicas excarcelaciones riesgo covid-19,2020,0
1112,"coronavirus argentina : pueblo originarios chaco , formosa salta reclaman mayor atención",2020,0
1113,modelo suecia ganarle coronavirus,2020,1
1114,coronavirus argentina . luis wall : `` tenemos bacteria células cuerpo '',2020,0
1115,coronavirus argentina : jueza reveló liberaron 176 violadores cuarentena,2020,0
1116,debate liberación presos argentina,2020,0
1117,coronavirus argentina : cuántos bebés nacieron ciudad buenos aire inicio cuarentena,2020,0
1118,coronavirus argentina : países hecho caceroladas,2020,0
1119,estudio preliminar asocia muertes covid-19 deficiencia vitamina,2020,0
1120,coronavirus argentina : allanan clínica gba tras muerte presunto incumplimiento,2020,0
1121,oxímetro pulso serviría tenerlo casa pandemia coronavirus,2020,1
1122,coronavirus argentina : ¿justifica emergencia liberar detenidos ?,2020,0
1123,coronavirus : hombre disfrazó parca recorrió playas florida protestar reapertura,2020,1
1124,cuáles provincias mejor peor respuesta crisis económica desató coronavirus,2020,1
1125,coronavirus argentina : confirman primera muerte villa 31 retiro,2020,0
1126,coronavirus argentina : murió mujer villa 31,2020,0
1127,coronavirus argentina : infectólogo eduardo lópez `` diciembre me seguridad vuelta,2020,0
1128,coronavirus argentina : marcos rojo armó partido truco amigo rompió cuarentena,2020,0
1129,coronavirus argentina : cómo nuevo protocolo entierros cremaciones ciudad buenos aire,2020,0
1130,coronavirus argentina : avión hércules fuerza aérea traslada 7 toneladas respiradores insumos médicos provincias,2020,0
1131,coronavirus argentina : presos golpearon cacerolas devoto polvorín,2020,0
1132,coronavirus argentina : 9 muertos área salud sigue aumentando número contagios,2020,0
1133,cinco agencias inteligencia revelaron mentiras china coronavirus,2020,1
1134,"coronavirus : rotación equipos médicos , clave quedarse personal salud pandemia",2020,1
1135,irresponsable : marcos rojo captado fumando jugando póker plenum cuarentena argentina [ video ],2020,0
1136,coronavirus podría dejar boca do finale,2020,1
1137,"covidiota , zoompleaños , coronials : cuáles nuevas palabras trae coronavirus",2020,1
1138,brasil superó barrera 100.000 casos coronavirus : registra 7.000 muertos,2020,1
1139,matuidi : `` la cuarentena coronavirus puso psicótico '',2020,1
1140,coronavirus argentina : papel necesitan padre separados trasladar hijos casa,2020,0
1141,bono ife ans : ¿cuándo recibo cobro banco nación ?,2020,0
1142,alemania exigió china “ clarifique origen ” coronavirus,2020,1
1143,afectación poblacional covid-19 según grupo edad,2020,0
1144,"refile-malaysia 's march export fall 4.7 % y/y , smaller drop ...",2020,0
1145,coronavirus argentina : confirman tres nuevas muertes 249 fallecidos país,2020,0
1146,líderes argentina italia conversan covid-19,2020,0
1147,casos coronavirus hoy argentina : cuántos muertos cómo avanza pandemia 4 mayo,2020,0
1148,coronavirus argentina : habilitan circular combis minibus,2020,0
1149,coronavirus : procesaron joven contagió abuelo coronavirus fiesta 15,2020,1
1150,coronavirus : burger king starbucks cerrarán 13 locale país,2020,1
1151,coronavirus argentina | `` nunca deseado muerte '' : madre pidió liberen asesino hijo cuya salud corre peligro debido pandemia,2020,0
1152,villa 31 lleva semana agua disparan contagios : 133 casos positivos muerte coronavirus,2020,1
1153,"maltrato infantil , amenaza silenciosa cuarentena ...",2020,0
1154,medios deben saber diferenciar hechos ficción ...,2020,0
1155,coronavirus argentina : examinan tripulaciones do buques capturados mar argentino,2020,0
1156,"“ la obesidad frente covid-19 factor riesgo casi tan grave jóvenes ser anciano ” , según experto john hopkins",2020,0
1157,coronavirus argentina : empresas pidieron ayuda estatal pagar sueldos pueden acceder,2020,0
1158,coronavirus enciende polémica prisión domiciliaria ...,2020,1
1159,“ todos vulnerables batalla ” : covid-19 luto thalía muerte persona cercana,2020,0
1160,así funcionan 20 unidades febriles urgencia ciudad aislar casos sospechosos coronavirus,2020,1
1161,coronavirus : 2.200 partos cuarentena solo caso positivo ciudad buenos aire,2020,1
1162,rubén wolkowyski tras recuperarse coronavirus : `` tuve ...,2020,1
1163,coronavirus : consejos oms manipular alimentos casa supermercado,2020,1
1164,reconvertirse medio coronavirus : tres historias fábricas cambiaron producción original pandemia,2020,1
1165,messi « modo coronavirus » : lució mascarilla guantes,2020,1
1166,¿qué pasa villa 31 argentina cuántos casos coronavirus hay ?,2020,0
1167,juventus oficializa paulo dybala curado coronavirus,2020,1
1168,ministerio defensa incorpora hércules ayudar ...,2020,0
1169,"coronavirus villa 31 , símbolo pobreza argentina | fotos",2020,0
1170,economistas mundo piden acreedores `` buena fe '' acepten oferta argentina,2020,0
1171,' i 'm healed ' : dybala get all-clear coronavirus,2020,1
1172,científico chino “ a punto lograr hallazgo significativo ” investigación coronavirus asesinado unidos,2020,1
1173,coronavirus argentina : ciudad suspendió calificaciones escuelas `` valoración,2020,0
1174,coronavirus : cómo reapertura peluquerías ...,2020,1
1175,coronavirus argentina : crece modalidad `` sin contacto '' pago tarjeta crédito,2020,0
1176,"llama alpaca podrían tener anticuerpos covid-19 , según estudio científico",2020,0
1177,coronavirus 'invade ' flamengo,2020,1
1178,"fuerte denuncia enfermera nueva york : “ están asesinando pacientes coronavirus , nadie importa minorías ”",2020,1
1179,coronavirus argentina : cuáles medicamentos usados país tratar enfermos,2020,0
1180,coronavirus argentina : cuarentena generó boom apps servicios,2020,0
1181,coronavirus argentina : 5 aplicaciones solidarias ayudar sufren cuarentena,2020,0
1182,enfrentando covid-19 : ¿qué podemos aprender corea sur lucha coronavirus ?,2020,0
1183,barrick extendió 10 años vida útil veladero ...,2020,0
1184,“ agenda alberto ” argentina — celag,2020,0
1185,coronavirus : argentina frente mundo extender ...,2020,0
1186,"coronavirus argentina : `` si hacíamos hizo suecia 13.900 muertos '' , lanzó alberto",2020,0
1187,coronavirus suecia noruega : casos eligió alberto destacar estrategia argentina,2020,0
1188,comparación alberto suecia hablar éxito ...,2020,0
1189,tiempo récord : científicos argentinos desarrollaron ...,2020,0
1190,¿la argentina tomó medidas aislamiento menos ...,2020,0
1191,falta tabaco : ¿por cigarrillos argentina ?,2020,0
